Gender	Age	ConversationType	Priming	SUFLike
Men	Old	MixedGender	Prime	yes
Men	Old	SameGender	Prime	yes
Men	Old	SameGender	Prime	yes
Men	Old	SameGender	Prime	yes
Men	Old	SameGender	Prime	no
Men	Old	SameGender	Prime	no
Men	Old	SameGender	Prime	no
Men	Old	SameGender	Prime	yes
Men	Old	SameGender	Prime	yes
Men	Old	SameGender	Prime	no
Men	Old	SameGender	Prime	no
Men	Old	SameGender	Prime	yes
Men	Old	SameGender	Prime	no
Men	Old	SameGender	Prime	no
Men	Old	SameGender	Prime	yes
Men	Old	SameGender	Prime	no
Men	Old	SameGender	Prime	yes
Men	Old	SameGender	Prime	no
Men	Old	SameGender	Prime	yes
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	yes
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	MixedGender	NoPrime	no
Women	Old	SameGender	NoPrime	no
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	no
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	no
Women	Old	SameGender	NoPrime	no
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	no
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	no
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	no
Women	Old	SameGender	NoPrime	no
Women	Old	SameGender	NoPrime	no
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	no
Women	Old	SameGender	NoPrime	no
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	no
Women	Old	SameGender	NoPrime	no
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	no
Women	Old	SameGender	NoPrime	no
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	no
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	no
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	no
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	no
Women	Old	SameGender	NoPrime	no
Women	Old	SameGender	NoPrime	no
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	no
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	no
Women	Old	SameGender	NoPrime	no
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	no
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	no
Women	Old	SameGender	NoPrime	no
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	no
Women	Old	SameGender	NoPrime	no
Women	Old	SameGender	NoPrime	no
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	no
Women	Old	SameGender	NoPrime	no
Women	Old	SameGender	NoPrime	no
Women	Old	SameGender	NoPrime	no
Women	Old	SameGender	NoPrime	no
Women	Old	SameGender	NoPrime	no
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	no
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	no
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	no
Women	Old	SameGender	NoPrime	no
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	no
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	no
Women	Old	SameGender	NoPrime	no
Women	Old	SameGender	NoPrime	no
Women	Old	SameGender	NoPrime	no
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	no
Women	Old	SameGender	NoPrime	no
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	no
Women	Old	SameGender	NoPrime	no
Women	Old	SameGender	NoPrime	no
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	no
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	no
Women	Old	SameGender	NoPrime	no
Women	Old	SameGender	NoPrime	no
Women	Old	SameGender	NoPrime	no
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	no
Women	Old	SameGender	NoPrime	no
Women	Old	SameGender	NoPrime	no
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	no
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	no
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	no
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	no
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	no
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	no
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	no
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	no
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	no
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	no
Women	Old	SameGender	NoPrime	no
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	no
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	no
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	no
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	no
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	no
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	no
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	no
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	no
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	no
Women	Old	SameGender	NoPrime	no
Women	Old	SameGender	NoPrime	no
Women	Old	SameGender	NoPrime	no
Women	Old	SameGender	NoPrime	no
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	no
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	no
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	no
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	no
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	no
Women	Old	SameGender	NoPrime	no
Women	Old	SameGender	NoPrime	no
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	no
Women	Old	SameGender	NoPrime	no
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	no
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	yes
Women	Old	SameGender	NoPrime	no
